"","T.4.Nve.Fem.Sp.1","T.4.Nve.Fem.Sp.2","T.4.Nve.Sp.1","T.4.Nve.Sp.2","T.4.Sp.aCD3.CD40.18hr.1","T.4.Sp.aCD3.CD40.18hr.2","T.4.Th.1","T.4.Th.2","T.8.Nve.Sp.1","T.8.Nve.Sp.2","T.8.Th.1","T.8.Th.2","T8.IEL.LCMV.d7.Gut.1","T8.IEL.LCMV.d7.Gut.2","T8.MP.LCMV.d7.Sp.1","T8.MP.LCMV.d7.Sp.2","T8.Tcm.LCMV.d180.Sp.1","T8.Tcm.LCMV.d180.Sp.2","T8.TE.LCMV.d7.Sp.1","T8.TE.LCMV.d7.Sp.2","T8.Tem.LCMV.d180.Sp.2","T8.TN.P14.Sp.1","T8.TN.P14.Sp.2","Tgd.g1.1.d1.24a..Th.1","Tgd.g1.1.d1.24a..Th.2","Tgd.g1.1.d1.LN.1","Tgd.g1.1.d1.LN.2","Tgd.g2.d1.24a..Th.1","Tgd.g2.d1.24a..Th.2","Tgd.g2.d1.LN.1","Tgd.g2.d1.LN.2","Tgd.g2.d17.24a..Th.2","Tgd.g2.d17.LN.1","Tgd.g2.d17.LN.2","Tgd.Sp.3","Tgd.Sp.4","Treg.4.25hi.Sp.1","Treg.4.25hi.Sp.2","NKT.19.8.TCRb.CD1daGalCerTet..Sp.1","NKT.19.8.TCRb.CD1daGalCerTet..Sp.2","NKT.19.8.TCRb.CD1daGalCerTet..Sp.3","NKT.19.8.TCRb.CD1daGalCerTet..Th.1","NKT.19.8.TCRb.CD1daGalCerTet..Th.2","NKT.19.8.TCRb.CD1daGalCerTet..Th.3","NKT.19.8.TCRb.CD1daGalCerTet..Lv.1","NKT.19.8.TCRb.CD1daGalCerTet..Lv.2","NKT.19.8.TCRb.CD1daGalCerTet..Lv.3","T.4.19.8.TCRb.CD4..Sp.1","T.4.19.8.TCRb.CD4..Sp.2","mouse.CD4.R1.hisat","mouse.CD4.R3.hisat","mouse.CD4.R5.hisat","mouse.CD4.R7.hisat","mouse.CD4.R9.hisat","mouse.CbirDN.R10.hisat","mouse.CbirDN.R2.hisat","mouse.CbirDN.R4.hisat","mouse.CbirDN.R6.hisat","mouse.CbirDN.R8.hisat","mouse.DN.R1.hisat","mouse.DN.R3.hisat","mouse.DN.R5.hisat","mouse.DN.R7.hisat","mouse.DN.R9.hisat","mouse.NKT.R1.hisat","mouse.NKT.R3.hisat","mouse.NKT.R5.hisat","mouse.NKT.R7.hisat","mouse.NKT.R9.hisat","CD161int.1","CD161neg.2","CD161hi.1","CD161neg.1","CD161hiCD56pos.3","CD161hi.3","CD161hi.2","CD161int.3","CD161hiCD56pos.2","CD161neg.3","CD161hiCD56pos.1","CD161int.2"
"Il16",0.720226369073617,0.692568782525436,0.725879738147938,0.685261739549145,-0.0402788993925776,0.0898853734216575,0.477576089525916,0.523168603683712,0.609025606828033,0.623703223170333,0.478790805986949,0.498469659503168,-0.207365280983594,-0.0664372313523602,0.476489240693524,0.46498430783295,0.544906291758319,0.448840559398102,0.111309807027375,0.101167239449624,0.590358668154558,0.651651251038075,0.641059170525667,0.35180511983371,0.21797130723263,0.625346654264043,0.662022952911963,0.230655213505529,0.336583723326652,0.711678309455147,0.681690876604391,0.471749538635224,0.522163068169101,0.522170761026341,0.723705227586917,0.607918804126787,0.610701316942453,0.715147186169223,0.592090790228631,0.577390526819404,0.563607225737339,0.272890146064574,0.310112978978641,0.317719677672883,0.364303583970487,0.34426215229803,0.38345365195303,0.693531774037447,0.669435077694072,0.00608612091266869,0.0565083669932265,0.536739657631991,0.387376055680306,0.273984275629313,0.577089711429196,-0.207158352010458,-0.0630456775682571,-1.28642276807054,-1.33286231777904,1.06055903447998,0.219721854676641,0.088694435300737,0.278401872677275,0.162581483750279,-0.187588811167056,-1.19590839607185,-1.21958120955069,0.762443109048629,0.422765078345213,-0.00734782837190852,0.401346881661208,-0.609649131527845,-0.304039471533466,-0.761114235810835,-0.559742271824027,0.506585905574365,1.08735656937588,0.0796297801113583,0.178234883756662,-0.976835161092288,0.664357416375858
"Il17ra",0.360282040745137,0.520708263992833,0.480442308163998,0.459335635154119,0.0820791083456465,-0.0506610924267275,-0.0488379660976674,-0.144286243772518,0.531889498289321,0.588912716587043,0.16383085823709,0.330597970548849,-0.393707419339305,-0.460677937278072,0.29297117442847,0.247090167674229,0.323015734155364,0.477426818995867,0.377027959390486,0.274180177804465,0.579055888933945,0.43423807587329,0.670495260459152,-0.16298853764367,-0.0688901031643448,0.482213375869099,0.451216417018344,0.10727128994819,0.0142107762112706,0.535011758691257,0.384036710249625,0.336550312735481,0.849559295527035,0.711557409249036,0.252126272276286,0.430035815839025,0.294545288854968,0.376146422570419,0.018487411675752,0.143968716330029,0.0766716174741257,-0.286793975982241,-0.418976687874159,-0.36208039758593,-0.0684062534160033,0.112483556236367,0.0425471627374786,0.872318545104891,0.736438326534824,1.05629055486981,0.411119375257099,-0.830590831911351,0.384937272944103,0.0923830258577638,-0.0119577352659707,-0.500289252595791,-0.20185129681836,-1.24928393556324,0.669072032970341,1.11265919687687,-0.490647006255547,0.276645880373743,-0.299097044392233,0.0120195135920156,-0.0695203044091044,-1.16867159225281,1.2009119317397,0.285733823474487,-1.16617206912859,-0.381480562518609,0.031496970379232,-0.151337012461679,-0.264795344743208,-0.226056758245908,0.446013411637958,-0.535549822639918,-0.464970528872749,0.704218561538869,-1.1233805894362,-0.559521271164256,0.866502393168661
"Il18r1",-1.23368252252881,-1.16557303111651,-1.15460640275117,-0.888812364677769,-1.8039194469585,-1.5907320311562,-2.14897081301106,-2.04478664348124,-1.3575717140431,-0.926812240047291,-2.20305834559652,-2.10618734988022,-1.40501219738037,-1.2580764220524,0.431112243675096,0.325456984560161,0.439102742373044,0.58776277866053,0.085714220719934,0.114666941884287,0.725023458999262,-1.07333848457622,-0.786244718539283,-2.04714097535836,-2.11314405459552,-0.552967565356467,-0.251999703309221,-2.2760404649629,-2.26631040676513,-0.502766918669822,-0.0490496950451949,-1.59292104518029,0.684498460309399,1.00243773559857,-0.752778805450669,-0.604882106381235,-1.41701015929885,-1.47699983536544,-0.351968723214937,-0.436641705808181,-0.2884378644035,-0.136360208116849,-0.0228278850127477,-0.0517839825450219,-0.764196744675011,-0.754737933537038,-0.650611054035738,-1.24005298395157,-1.25748854381521,-1.68739723618054,-1.09827176952985,-2.88607529238839,-0.61226909599539,-2.7297728867008,-1.54618521122927,-1.4680250123553,-1.37431076186885,-2.24093927706458,-1.74365167969066,-1.28034359187006,-2.43042211639606,-1.14489981873805,-3.04623889458691,-2.54614701239425,-1.52231656695302,-1.67399082219234,-0.745340978842057,-1.25142187422436,-0.949808397174178,-2.09803280673601,-1.90166835390226,-1.12449526784642,-2.47340276598491,-0.0901223833656379,-1.45193243828426,-1.99006263126865,-2.57253926027173,-0.973875929461921,-2.36430408016399,0.339035360751186,-1.98115418330444
"Il18rap",-2.52343898077525,-2.64967885717565,-3.1414965223184,-2.31451153893435,-1.80413811720726,-1.60816544606618,-3.25177090179211,-3.12579469416332,-1.91856724493605,-1.74492780502269,-2.77571255507008,-3.13155389968175,-0.325942128529832,-0.300871567435899,0.722538728234328,0.621121096123478,0.522469576954087,0.615033930315336,1.11303613037111,1.15446130299075,0.837582916202459,-1.9554925544805,-1.88200029630454,-2.27562526698226,-2.52892156393522,-0.168828756429054,0.0376673901053988,-2.15566521523239,-2.42775989817156,0.224510075862204,0.108904405085413,-1.94417980008839,-0.28265219750528,-0.735970936087598,-0.177977885741224,-0.213193757725908,-2.30501387757165,-2.00476745895252,0.355460155803191,0.388541843481752,0.498791326045603,0.165946713722085,0.423104507465623,0.371120043672435,0.388772049790979,0.29731069666124,0.347530474687541,-1.41538847305099,-1.7325807854854,-2.74978231136497,-1.07372785594605,-2.27776349091393,-2.44745729983896,-0.588733543953505,-1.27446518325937,-1.3032513687689,-1.4874715297271,-2.21463044582285,-1.10107514196761,-1.29951609922859,-2.40675342689609,-1.17737518078111,-1.42821513118758,-1.03788384674964,-0.5661831793923,-1.01422414279228,-0.595190581101702,-1.91843349283714,-1.69625269820523,-4.12576323385456,-2.28772308346012,-0.295153747301881,-2.30341235579109,0.283979286556429,-0.584097880102539,-1.1881180963084,-2.21108030664859,0.0141766078274268,-2.27088759015879,0.0329683258430067,-1.22331303076681
"Il1r1",-3.08611559305623,-3.08574297114369,-3.08545573183726,-2.4632356887117,-1.68078801188578,-1.97910805810606,-3.1991323314828,-3.06926946589402,-3.06713013602905,-3.01321503451645,-3.16995407385439,-3.07520635624987,-2.91373969982384,-2.90189400985313,-3.02700442672939,-2.97818111452897,-2.76098576448908,-2.55248407717177,-3.00298644304043,-2.94230588894164,-2.53267282530428,-2.62440872148335,-2.6675347846161,-1.61877462617199,-1.67894050739873,-2.79530186957171,-2.38917660942912,-0.767365636254623,-0.708826576504273,-1.65541305939877,-2.13820295699747,-0.999110862322422,0.0724048826982804,-0.02571731573493,-1.59733583989511,-2.33324666506053,-3.06233386194433,-2.55134739240402,-1.9992668511555,-2.3367086964615,-2.23613146894518,-1.59985151957286,-1.4553576858853,-1.22565167241026,-2.15290207731532,-2.30739450863902,-2.3804054417422,-3.02344886358634,-2.51923044182136,-3.02312293243914,-3.40338865896271,-3.38533462051768,-3.17683300721558,-1.82247279557732,-1.66383509310824,-2.13671907719017,-1.24836730765814,-2.11795626095599,-1.91432855909103,-2.15100572527523,-2.23675588536593,-1.62268037357637,-1.78251336921472,-1.34609362832463,-1.88200149559764,-1.20405873671903,-1.65802443690319,-1.38267783598589,-1.98662743918969,-1.04858780279453,-1.56013484554536,-1.08731733360716,-0.800103299958027,-2.6524949844796,-3.5994140213944,-2.32072829174438,-1.78351525800944,-2.22785912554478,-2.90774903017242,-2.51904534478031,-2.41766239539696
"Il21r",0.738428942150566,0.586326188082195,0.609737014043876,0.764984250432818,0.759312849228649,0.660104326053654,0.27828093769017,0.226481371944382,0.613541863267813,0.638187260569534,0.81148219303255,0.796206293827215,0.970489845976381,0.180629507590577,0.297144450512459,0.181805348859215,0.317058848387194,0.263127105322803,0.210110890341239,0.104514921685887,0.0796468095281526,0.68494255569301,0.463139713450893,0.492977462715729,0.373995734790301,0.993897561718573,0.834373462870365,0.608108678833598,0.610416147330987,0.935142664523409,0.908840847256163,0.449461517092059,-0.576615431392199,-0.916426499070699,0.785854542010506,0.903064175687611,0.712918377894333,0.619273174015359,0.499955040003497,0.433188860518872,0.509584135365601,0.500449763307284,0.483465103665763,0.434521468380788,0.896553086358215,0.848496409222092,0.835182390454931,0.883505569435141,0.904093781926393,0.867284815758588,0.795139716699563,0.890766301310335,0.205311509671227,0.711930153606249,0.326916701017671,0.335894361134016,-0.259709454598161,-3.26953224914538,-1.02380410341977,-0.676936171312958,-0.00546802216630293,-0.32950023422892,-1.66195956962569,0.165439050654187,-0.288074165480347,-3.04355775329245,-2.08274514351184,-1.19330337233314,0.182543651891297,0.709503754536608,-1.67261517352442,-0.136591705335953,-0.0107146363262738,-1.98968258755485,-0.566616200936721,-0.955855950047006,-0.138693397756173,-1.33296757073684,0.39192598726822,-0.490417720096668,-1.6373060898606
"Il23r",-3.03433454401675,-2.66966726697266,-3.0336549329424,-2.93335807798252,-1.97138614596548,-1.85464369613857,-3.15073390923729,-3.01698420693035,-3.01478084624461,-2.95925204865907,-2.90155864457929,-2.65701354171379,-2.85679938567726,-2.84459915045206,-2.37902208235696,-2.43470047017474,-2.81762115193694,-2.94293973092621,-2.94871731219892,-2.88622056988744,-2.40531650920634,-2.93101061347348,-2.86859736964081,-2.84187373433653,-2.96003891613205,-1.95595551148147,-1.83751409466469,-2.82982858553125,-2.70631069574527,-1.54334887575679,-1.40852627846058,-3.06973579263992,0.653754611240138,0.74705719627959,-1.71158536224534,-1.95258336040903,-2.64737301479663,-3.05406508688467,-1.82527109453505,-1.69453081120871,-2.21565084816698,-1.26829807903499,-1.51637962715704,-1.25459268111548,-2.34171848147012,-2.18810941448951,-2.44685913823609,-2.96979217947592,-2.39344235596989,-3.64957044488628,-3.60821547247163,-3.59120714928647,-2.55505028712464,-3.45205497276348,-2.54173031997223,-2.09388749631978,-1.88011531022593,-2.25627998226104,-2.14506338330857,-2.62104954109535,-2.5429993917419,-1.84107396626017,-2.26733253248551,-2.27258302796313,-2.04358373946911,-2.44897102530226,-2.47827170676077,-1.7270518618836,-2.38080521774847,-2.55841025133398,-3.92954259134613,-1.94217965731089,-3.27476648396785,-2.29659798120174,-1.95586809834843,-2.40807881208431,-3.26595632614549,-1.79022585871085,-3.17763527834991,-0.966143098135102,-2.10395202758049
"Il27ra",0.893926214975375,0.882646491702093,0.748786797134766,0.838048833674905,0.087771379673966,0.094204792246567,0.484048844247969,0.369436739686753,0.969747132944486,1.07554698554948,1.01646075869675,1.03855246995472,0.124339542744886,-0.239111364114237,0.543147165683043,0.480139194270834,0.702482161569758,0.637897456231539,0.198509315516269,0.0659308174741533,0.714831267819393,0.869663442412469,0.788882465830289,0.350694270680454,0.373152900163063,0.973437540224327,0.944210337093152,0.336019898004404,0.375809026145941,0.976280799095954,0.973377977199912,0.663439636238592,1.16271313400611,1.06559179214622,0.869594502240622,0.922829392492577,0.835226886026774,0.854618390682568,1.00683080617854,1.08573403501539,1.02175526300424,0.827964494222462,0.879053939379195,0.983077941537591,0.860576697714684,0.707189754129753,0.772840757328277,0.705424770885645,0.700173747059873,-1.25486805125589,-0.491978221168867,-0.623993729646918,-0.0451857258061104,-2.97496365840419,0.399679803852552,-0.971155171740738,0.173230792394619,-0.947579666711355,0.709974781846942,-1.08204985923121,0.111900219154731,0.5853126650981,-1.11041103443373,0.908611215806554,0.0784551762429228,0.138055594366632,-0.26146544081707,0.000842723270428281,-3.09702242129223,-1.02182856170405,-0.040725426593889,-1.41679469877417,0.229517109579434,-0.445055437637253,-0.559515179525513,-0.269548717227247,0.137366340209977,-0.784593935829949,-0.155565927155425,-1.30677473739005,0.0962739057523863
"Il2ra",-2.17987945532864,-2.37702587575327,-2.34968494475784,-2.31037254447312,-0.177383140414032,-0.0840407251632056,-1.66760334891222,-1.5907035504808,-2.44193639639319,-2.34687535003046,-2.0925607727802,-1.99141781026974,-0.764853573099323,-1.09241688513159,-1.47550022538124,-1.59121124960441,-1.45335379256771,-1.49960425384585,-1.43676920822875,-1.45527387702198,-0.834197141138635,-2.43750835807068,-2.81306577308778,-1.99786252180886,-1.88483048434334,-1.35808879209007,-1.41440475044781,-1.78181283847446,-1.86772291678645,-1.45196089061716,-1.7710725833198,-1.58926591532627,0.213329792742372,-0.00869337313433638,-1.58691870257275,-1.58313096980087,1.07752289596912,1.0584970816336,-0.274505863193076,-0.473118726853855,-0.414687051568968,-2.07183095327408,-1.87596363891317,-2.03317935846098,-0.187994285655342,-0.156480163028502,-0.265313737081644,-0.394691879276298,-0.523962378963659,-2.78101689595615,-2.31805251608651,-2.00084377318761,-2.23478534937486,-2.99420855946431,-2.09666283658895,-1.87933196987076,-1.30488088746047,-1.6046589236799,-2.15816720229286,-1.5846280245918,-1.83383784204286,-1.1635297738757,-1.91658833480883,-1.60187136583299,-1.1101277058538,-1.59387867487187,-1.93610290569386,-1.72816980593172,-1.35594169137786,-1.14721169821668,-2.71716364779727,-1.74229119041395,-1.23484401627378,-1.81247183796679,-1.58624485752447,-3.27943585022392,-2.8579892775007,-0.326859041831728,-1.85475192784769,-0.861078018253734,-1.59465703945921
"Il2rb",-1.04339049327538,-1.32132115218671,-1.49952711784495,-1.35750840073539,1.26734387315639,1.28595999553993,-0.385505264576001,-0.500787996626718,0.174001423023205,0.354796987822306,0.560336074937407,0.570808269967265,0.760462926683497,0.692035075458714,1.05330059368345,1.01289358771159,1.39411375397603,1.5392545157675,0.983301760268384,0.943641638372307,1.47938163855179,0.168961259965856,0.0118728875281919,1.07767536318289,1.2199485310555,1.45617914314126,1.5119046472789,0.210289438967838,0.225875951552992,1.67660674533329,1.69752720805777,-0.552855469531381,0.137206172408892,0.226660020491502,1.66411359946685,1.68842974518969,1.56318675036665,1.53762305517613,2.01784856187254,1.93486855080508,1.96958538503105,1.92608551924392,1.91431020810106,1.89806700776611,2.15199453795782,2.16176344148297,2.16865149182824,0.75606193614538,0.608577687391132,-1.97659480474392,-1.78114947890231,-1.7250563312376,-2.41314479574726,-1.23245057822637,-0.295299428574216,0.21843723750531,-0.473720216931618,-0.489527014346722,-0.340972673492682,-0.131665338049565,-0.22689449292883,-0.141892837889266,-0.0363582450883544,-0.257933378842976,0.135489505832941,-0.252010425600684,-0.323109448352037,-1.30687088234003,-1.44419208920667,-1.02118425986128,-0.315356593603736,-2.04512947581306,-0.767867566500738,-0.554628067834093,-1.25273105887267,-0.834500158166313,-0.325430480634435,-0.999940810231065,-0.67349631035833,-0.286038039806043,-0.911270077107592
"Il4ra",1.07425370182458,1.01568301914173,1.06466279743153,1.14494790762217,0.551767721164977,0.440586514253796,0.607968266409309,0.572135518220177,0.64706192336265,0.667734772000969,0.433713412032131,0.492822168484072,0.0449182943443485,-0.716021609090918,0.0459818890668429,0.106368086179415,0.517758868038907,0.51472118533523,-0.503273265668473,-0.50064496628727,0.34754366557297,0.829327708759942,0.891217370997787,-0.599824604472613,-0.51024527012279,0.659950970032517,0.498920013027262,-0.714390226854482,-0.501211265311406,0.850372514576692,0.784810791923255,-0.550889442888744,-0.320390853166195,-0.331139086829866,0.36382891526361,0.265400037026254,1.00149238299023,1.04143405761737,0.602740569033692,0.550075878752274,0.641931592351395,-0.0209954857270252,-0.0879976804419967,0.124084477193008,0.903147176372943,0.941553223369133,0.928316340121238,1.25721933954646,1.19634217202219,0.175001819537143,0.342466555365191,0.567499193595712,0.171260032939967,0.138108249175114,0.606362733890321,0.907422206042296,0.226912354688575,0.543790753716146,0.589510219292089,0.613429999579371,0.361083152337648,0.00275677084493001,0.224781393121979,0.35951382626768,0.630704270705485,0.327207718820027,0.792742960784311,-0.189250635119009,-0.515391207635024,0.288500980266359,0.296728882390194,0.671427223983566,0.570617482992284,0.669488355788485,0.103665354059559,-0.410571586222893,-0.243022236222271,-0.235671003595316,-0.160139984642336,0.614964035145148,0.159211483908487
"Il7r",1.22601459037364,1.25722261240957,1.25368774537899,1.17350051982973,-0.542105371915531,-0.376168555847332,1.0617592876474,0.897703171848782,1.18008660800564,1.15000031902372,0.307311672800097,0.284915241429752,-0.0378622373842211,-0.426564533205742,0.878670529120923,0.582792679888248,1.6637204041185,1.66811853718929,-1.43696312234221,-1.51987013751841,1.67863532863557,1.08414406851206,1.16460225622584,0.370684850607276,0.432126988812445,1.32099190197126,1.25288354840346,-0.408389724398914,-0.394507470404714,1.28042910198884,1.29207423903298,-0.441601665331529,1.87836153431666,1.91590900060755,1.17397227456167,1.24418499876195,0.483342971528272,0.720627644409805,1.19677157301185,1.17002845918323,1.15594480054529,1.33965359015308,1.33882244887691,1.33873237292674,0.480606000959734,0.516168976510068,0.553609477489318,1.03074301706228,1.06695033777607,-0.925333460276676,-1.46366095736589,-0.673671479218118,-0.509925452188517,-0.820979621156497,-0.65190613889743,-1.21463597649137,-0.360241727382702,-0.767867975401613,-0.696856331677188,-0.781386528273713,-1.05023830596455,0.827508688470787,-0.922528189748656,-0.607320124091398,-1.07172437597042,-0.669519710261552,-1.09365530856906,-0.470087532830127,-0.657539735401031,-1.46506160813663,-1.24172724046867,-0.404316655379902,-1.16997259146608,-0.737815240125975,-0.720647400612121,0.0857726149333837,-1.13645514217889,-0.266541126577919,-1.42330670927388,-0.565754141630173,-0.393514166928167
"Imp3",-0.767315133376303,-0.914269570221038,-0.553047026860196,-0.73489291074216,-0.30613040159023,-0.365247473069735,-1.14319270129057,-1.25896811645761,-0.554363852753515,-0.482457754939904,-0.89252114204619,-1.30267832588612,-0.815617762109258,-0.927776149225772,-0.467859760167088,-0.519667315803466,-0.717964123575644,-0.410807680870596,-0.800542600893699,-0.644154333729873,-1.06537998563884,-0.607537166714229,-0.507655302868788,-1.25156273234991,-1.18257719351722,-1.04924029602519,-0.991886821737408,-0.930239369900606,-1.02426413375534,-0.656304898598407,-0.91427025926123,-1.1444929231969,-1.29612557613371,-1.07286055290482,-1.09824511557205,-0.991914495884537,-0.754956161310971,-1.12290623149129,-0.36147972174565,-0.227545834614493,-0.430447896877843,-0.265785867705319,-0.122514419713867,-0.491799845792042,-0.540184815411822,-0.621919994647407,-0.48377342359185,-0.100331202529037,-0.188896525798704,-1.64481654677653,-0.705281733522279,-1.61051262803174,-1.4950608876514,-1.52872381011892,-0.84930698744866,-0.641762019924522,-0.824543198752026,-0.86140022909501,-0.936257617954397,-1.67563905639868,-1.61506790973322,-0.757612303639819,-0.346678153228724,-0.908336127644942,-0.836499268933029,-0.225070073381438,-0.836991297354519,-1.45113996855438,-0.851973680149555,-1.33349714268972,-1.32912925595313,-0.923692182438474,-0.417767969163992,-1.53088913213958,-1.65895095959379,-0.589027685363429,-0.524040687354,-1.25658757320504,-0.379529817778996,-1.29215036542164,-1.12212188971873
"Inpp4a",0.143386712450404,-0.0681491841153522,0.0814908090617632,-0.144201244534243,-1.09359151952118,-1.14991511191843,-0.0947754909492223,-0.553632877610142,-0.489141900883844,-0.63105203243935,-0.68894958386385,-0.912193976276858,0.249624174569539,0.00720769602112437,-0.40809454737505,-0.624715694381594,-0.723221531013263,-1.10504097456631,-0.120889190189674,-0.139480159607226,-0.806092705364602,-0.458470301433876,-1.23498869082187,-0.08427349300703,-0.0890099906603884,-0.371738413032145,-0.507782403199289,-0.107056517476353,-0.184170359421995,-0.594534166928898,-0.700165569187974,-0.0340538661625303,-0.166477688708476,-0.613551468004268,-0.106805478347538,-0.113239194720233,0.342705873484642,0.0418400781630803,-0.818751216884474,-0.500364574744924,-0.572026141516599,-1.03598651783729,-1.44875165819396,-1.19006966997541,-0.673242956903037,-0.735195969554004,-0.658221522079337,-0.858475370256791,-0.31476125825087,0.00181017203129419,-0.614395488392991,-0.0774165402569321,-1.01547824923774,-0.681126296403434,-0.57093209179229,-0.0815941390335375,-1.25462973328011,-0.246210899672029,-0.324284326336228,0.395258862615357,0.412496270540842,-1.3715376114383,-0.296504673399407,-1.28137158129733,-0.550796939052458,-1.20733966246257,-0.0728213185399308,-0.946436261285216,-1.20408014828201,-0.806214776259151,0.274983506230654,-0.169873932973434,-0.615837360255319,-0.480834975902744,-1.08824003564298,-0.321856196012843,-1.3602151878053,-1.06835699025736,-0.718079495029433,0.294033916117497,-1.17024483153299
"Inpp4b",0.818785647286655,1.02167111359179,0.875516355248151,0.997940192949999,0.274985046416849,0.632858227725544,1.0090346979321,0.866502512759592,0.630722495788422,0.724002471579594,0.573202960840732,0.566641670560807,0.350940044118578,0.439956972701694,-0.50367314576012,-0.656041856066093,0.043919418492297,0.0194168778063318,-1.18708042702592,-1.56448871148665,0.0364754311812807,0.604159266144279,0.58833755115594,-0.556945231370118,-0.776441907573225,0.0648778180192225,-0.146886741759891,-0.655833329133595,-0.500211026381642,0.0706386143356498,-0.00672929011351331,-0.618677378275572,-1.32997424805286,-1.69680246909791,-0.449695642350432,-0.50000554203481,1.13017044181488,1.28029382651614,0.472426070478643,0.379059145942158,0.539433884960219,0.866433666112262,0.780212013407625,0.847364475361653,0.717425475303516,0.750112024667884,0.70877309824293,0.678580776238088,0.596233628409821,-0.546190492043554,0.347556376640712,-0.289051040671004,-0.033109396845682,-0.21007435920966,-0.580470993594187,-0.360327542666654,-1.02141970646517,-0.632306096974115,0.174998084801678,-1.4945450975919,-0.838339115817214,-1.85888655889259,-0.748512930870303,-0.751752279390799,-0.472975414858483,-1.12180888059234,-0.742188186157122,-0.681771724278445,-2.140338758708,-0.806434013442899,0.142996147262536,-1.59132612600501,-1.44263068734422,-1.80896952910261,-0.738859233069657,-0.481288004557239,-0.882494994966436,-1.24781110637862,-0.958986033414179,-1.89754146313337,0.960783700064703
"Inpp5d",-0.339097486151407,-0.635550077271377,-0.352109467389451,-0.351506282170183,-0.532099614067351,-0.541289076593778,-0.0255037477011128,-0.164580449586894,-0.532897528195945,-0.300760594012964,-0.289756568369388,-0.362961909994946,0.410330904962854,0.257258200681665,-0.251706018024622,-0.499494119752977,0.0663591191450799,0.100888918103614,-0.131074256085784,-0.383134885070782,0.177093669764078,-0.484421553124506,-0.682756767896834,-0.426831502836191,-0.480106563589184,0.127422730980778,0.118394592961004,-0.126103518367976,-0.156932481844689,0.221637103202671,0.0840926998874395,-0.122895876783926,0.558181241689021,0.46094445489645,0.256945945014017,0.117456581483766,-0.0734077313702192,-0.0862618479957212,0.337123012654912,0.340625936851352,0.423246260095615,0.149080693724373,0.320449669033625,0.294436505747648,0.485252793502699,0.370330594518696,0.361922729363182,-0.254384128106625,-0.167097269416358,-0.637571064907898,0.369597883025058,1.4346866621103,-1.50092623611997,-0.132449105561149,-0.211333687005037,-0.310612577430296,-0.0168656378077564,0.512051014567677,1.14073017158977,0.903916454198724,0.788729621093579,-0.00446394937686648,-0.580523475407044,0.495633303651476,0.195896853843085,0.0257637676139202,-0.240480522399932,-0.603630686294897,-0.0126546681065527,-0.0264313818424961,0.723521508351407,-0.15679985564545,-0.407016856011032,-0.155704436823636,-0.234116432609568,0.111447936936729,-0.384522769401562,0.719807939135021,-0.577036666065931,0.782368489292403,0.407418676528766
"Insig1",-0.98450125958647,-0.926521775045125,-1.23107464427189,-0.784543635750504,-1.32229512478418,-1.23051889897676,-1.99336650269436,-2.04595825564657,-1.22479364306404,-0.900823069783877,-1.91801862960066,-2.13871305148974,0.636904979900643,0.206814019663743,-1.40341014976902,-1.27512898890276,-1.80219325136588,-2.12491412226426,-1.26815218897805,-1.31175687413956,-1.87522648778184,-0.973472673109169,-0.945330100843974,-1.60004187435554,-1.6185036790607,-1.36974925518595,-1.71939751779912,-1.36120725146068,-1.39079002119094,-1.71011665842308,-1.42864809327674,-1.61199859888262,-1.55550760514329,-1.28120799974297,-1.40163837591482,-1.28915873213534,-1.05012617267836,-0.844697712097126,-1.46096645061204,-1.46393908302343,-1.25916727560531,-1.54962459296162,-1.7892192907005,-1.49627554170246,-1.03697589496965,-0.947739587958499,-1.09558057473239,-1.05027651756117,-0.947113475799512,-0.397483142949057,-0.78336262821075,-0.717414321667663,-0.429336451319863,-1.62608223830901,-0.971335262949284,-1.8624637646858,-0.810967319412433,-0.786675906827302,-0.877554790354093,-1.90136288078932,-0.93491020789982,-2.03612518251058,-0.686663094291794,-0.79206781085459,-0.922293232383695,-0.843360061106102,-0.442253516305517,-0.0434349491737136,-1.61288041240685,-1.68728284846705,-1.03283701881296,-0.487978421623508,-0.635919998292007,-1.72709677753553,-1.93060510509478,-0.051670915717591,-0.73566046418901,-1.61552493428546,-0.453789983629447,-1.29803806581199,-0.765804664788383
