baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Isyna1	4244.20654227829	1.16591167503073	2.03065576367443	0.574155253631484	0.565862746045324	0.999114747917564
Tmem160	1648.89278254495	1.40837948773288	1.66906122715067	0.84381535250039	0.398772595110399	0.999114747917564
Rab5c	1505.61074030903	-0.131990937413958	1.27069279580748	-0.103873208260446	0.917269968781302	0.999114747917564
Mdh2	12115.0175547607	0.020197314977843	0.619625800100416	0.0325959877309335	0.973996769458765	0.999114747917564
H13	7682.22707342121	-0.0665079716173966	0.557319577608998	-0.119335430315812	0.905009614714761	0.999114747917564
Rnf145	1857.71457296767	-2.03973738960856	1.35034950471496	-1.51052552134577	0.130909382246906	0.953391608898616
Atp6v1e1	2364.90536007021	-0.228100105661397	0.793515736583674	-0.287455049906681	0.773763915123994	0.999114747917564
D8Ertd738e	9279.63897224945	0.477496603159934	0.275067070771071	1.73592790231637	0.0825765834647758	0.796827247895936
Calm3	1826.60849877403	1.10761957732296	1.314039212644	0.842912119109679	0.399277595107533	0.999114747917564
Fkbp8	5501.45034474981	0.701247341522422	1.04755268303852	0.669414868461212	0.503230869599842	0.999114747917564
Ddx39b	4226.18242931227	-0.897058053407935	1.15433479955558	-0.777121207602249	0.437087262865352	0.999114747917564
Xab2	7200.81374807767	-0.598960481342242	1.56354733188437	-0.383077933829085	0.701661980226012	0.999114747917564
Cdc37	9696.27246354385	0.648443408936656	0.422862691091511	1.53346091437593	0.125162329903758	0.935649770113876
Rab4a	1307.69185093871	0.720027257041299	1.5451595543499	0.465988936232699	0.641223419901321	0.999114747917564
Cops6	2557.01933124245	0.407583857611065	1.27910499546139	0.318647694331024	0.749993682337585	0.999114747917564
Ubb	113640.4972515	-0.0164535537093434	0.120508333736643	-0.136534571503585	0.891398696329289	0.999114747917564
Ubxn6	2314.24923312139	-1.55387159849581	1.96797430261099	-0.789579211697135	0.429773552719558	0.999114747917564
Mydgf	3055.27850809926	0.478840392908624	1.20554181005755	0.397199324746577	0.691220480101281	0.999114747917564
Ccdc12	2548.6574948408	-0.820270889801307	0.959184977209478	-0.855174871678757	0.392454345151719	0.999114747917564
Mrpl24	1034.89136873334	0.191348481914987	1.6652509857405	0.114906691876179	0.908519080881789	0.999114747917564
Polr2i	596.199635720085	7.28880132082674	1.94170255424243	3.75381971090342	0.000174160149599442	0.0126473441971023
Rwdd1	204.543783517329	1.39341259406812	0.887065916726248	1.57081065543648	0.116226636282753	0.906727321260403
Katna1	1059.71527708826	1.42733229611295	1.80217038474674	0.792007408507896	0.428356356460445	0.999114747917564
Pcmt1	1038.17555683677	0.373918175616174	1.19836427828188	0.312023799768355	0.755022436056329	0.999114747917564
Snx3	3055.25455773318	-0.206811642604221	0.929212214140446	-0.222566642427887	0.823872800729663	0.999114747917564
Ltv1	588.668411611458	-0.329579608948722	2.37287656107325	-0.138894544434142	0.889533482092399	0.999114747917564
Cd164	6409.69998007574	1.78124696113579	0.87177900223627	2.04323223726033	0.0410294539325067	0.600127059620879
Utrn	2744.24465072675	0.0495869452672565	1.09414876159205	0.0453201127743404	0.963852156232297	0.999114747917564
Mical1	5124.07247403049	0.0426015610411071	1.2997185993578	0.0327775266601223	0.973851999708585	0.999114747917564
Gtf3c6	421.711886268074	0.686228526738921	1.90865657488533	0.359534835008309	0.719195022926614	0.999114747917564
Traf3ip2	1518.11604647099	-1.14444023221214	1.81765330921127	-0.629625147112762	0.528939866668983	0.999114747917564
Tnfaip3	67408.5764007099	0.153549608734113	0.371087666781805	0.413782570748701	0.67903334948698	0.999114747917564
Crybg1	2706.71949089918	0.166843969611124	0.924811566713708	0.180408610376705	0.856831795129305	0.999114747917564
Vta1	796.395692485093	0.526054863215871	2.06733703421699	0.254460136160196	0.799140097425488	0.999114747917564
Smpdl3a	1841.35302730545	0.0817898719549579	1.0450513995646	0.0782639705463616	0.937618076861131	0.999114747917564
Serinc1	640.292235559041	-0.726694554513678	1.96880403872377	-0.369104563085284	0.712049787880673	0.999114747917564
Ccdc59	679.873541895287	-2.04643843048325	1.83899535251363	-1.11280239381033	0.265793307089077	0.999114747917564
Ppp1r12a	1332.61289875546	0.0927203480028284	0.951267618245705	0.0974703082754147	0.922352912497207	0.999114747917564
Atp2b1	4092.74623930951	0.0252844100860266	0.40554416719267	0.0623468715160048	0.950286602980061	0.999114747917564
Arid5b	643.522546409255	-0.0557251308854635	1.326276930614	-0.042016210641367	0.966485775305356	0.999114747917564
Uhrf1bp1l	1435.30657476541	-0.563618381783101	1.00615791887983	-0.560168907094213	0.575364233040873	0.999114747917564
Dusp6	3330.20907702137	-1.11126336920288	1.18831203192826	-0.935161253395412	0.349705203326367	0.999114747917564
Psen1	1807.71407670263	0.326681407122913	1.36341191410435	0.239605803457803	0.810635865311414	0.999114747917564
Sgk1	1776.14085487983	-0.684152131858184	1.75977395130352	-0.38877273490235	0.697444271681244	0.999114747917564
Hbs1l	666.75402062469	-2.1857111445811	1.63177791849087	-1.33946606325114	0.180418995269904	0.999114747917564
Ifngr1	27723.8468023326	-0.520993415985077	0.19103094916838	-2.727272299348	0.00638603156523546	0.188174577234753
Cdk17	385.285941208356	2.10788511773937	1.88599516018212	1.11765139287835	0.263715910063022	0.999114747917564
Snrpf	598.443281570259	0.286633279082708	0.946249121656329	0.302915239256424	0.761954457404229	0.999114747917564
Ndufa12	738.084059757346	-0.222607792467296	0.463235178478769	-0.480550275128768	0.630836163306813	0.999114747917564
Socs2	813.326910551023	1.60192226760663	1.54286680228671	1.03827645084617	0.299141368975076	0.999114747917564
Nudt4	596.38623344884	3.2144656540517	1.86737171118999	1.72138500052743	0.0851809842651895	0.796827247895936
Tcp11l2	4184.30736075699	-0.871415715672881	0.916028858682322	-0.951297229790756	0.341453512836832	0.999114747917564
Hsp90b1	5933.60955575483	1.25768491104383	0.482629442637351	2.60590175388213	0.00916327408832809	0.229081852208202
Ddx21	1056.25557629798	-0.113159231417721	1.65539153521454	-0.0683579860175229	0.945500665861445	0.999114747917564
Ddx50	610.200373527583	-1.30767982529413	1.79951856435869	-0.726683153591228	0.46742007573067	0.999114747917564
Srgn	9636.59568206792	0.0276393631010528	0.278306787079366	0.099312572974265	0.920890095979754	0.999114747917564
Sar1a	1969.99708263825	0.342945450088298	0.834890470240241	0.410766995567233	0.681243396238222	0.999114747917564
Vsir	8394.94260539454	1.91681920916176	1.00886898549952	1.89996841682341	0.0574372644680936	0.699172691021287
Ddit4	670.247848618489	0.777856692008278	0.895452565086811	0.868674369069307	0.385025264443478	0.999114747917564
Cand1	1491.1346724133	-0.0503229452839404	1.3045647611413	-0.0385745091258754	0.969229625932699	0.999114747917564
Tbc1d15	1527.2704200809	-1.03807180664469	0.63891792600305	-1.62473420199472	0.104219206380857	0.874398002801402
Peli1	3303.8348941272	-1.43606783659035	0.904609563116031	-1.58750017150344	0.112399408154426	0.898440835801923
Dock2	6010.21426813577	0.0364446004213115	0.717114468770883	0.050821175709614	0.959468016902943	0.999114747917564
Rab1a	902.385044316968	0.87001426080256	0.721742853410001	1.20543522764656	0.228035328918094	0.999114747917564
Actr2	2469.22803047716	-0.227852927018962	0.411290182611989	-0.553995540501191	0.579581897707608	0.999114747917564
Ndufs7	3790.71459799268	-0.159639001381816	1.20215925501946	-0.132793555192678	0.894356651429926	0.999114747917564
Uqcr11	3238.64272664402	1.47506493060436	0.950437674932335	1.55198491127719	0.12066583399883	0.920599557426562
Cnot2	766.783483005489	0.855804254484577	1.30052038910148	0.65804754900909	0.510507577877364	0.999114747917564
Adora2a	7446.49370258797	0.446558064917434	0.450908763658416	0.990351265950825	0.322002456856996	0.999114747917564
Snrpd3	853.535023413772	0.720020104065694	0.928187967749109	0.775726608277169	0.437910425673254	0.999114747917564
Cpm	4848.98769268914	-0.233654485768233	0.647465258188659	-0.360875711573933	0.718192361174168	0.999114747917564
Osbpl8	461.170440730759	0.527789789245157	1.79193940579288	0.294535511378871	0.76834873202077	0.999114747917564
Mknk2	2081.95741060464	-1.75261811005469	0.896341178174157	-1.95530245929877	0.050547381102951	0.684202816424396
Ap3d1	4397.0778143624	-0.37350398171985	1.52348187817494	-0.24516470269229	0.806328905654158	0.999114747917564
Phlda1	134.454638105233	-0.289836326415228	0.702015865821737	-0.412862928782904	0.679707042944792	0.999114747917564
Timm13	4585.57532598033	0.63788323598571	0.667260575788034	0.955973212162836	0.339085768438693	0.999114747917564
Llph	650.783066163181	0.244921655840597	1.4817116433295	0.165296437362294	0.868710662822831	0.999114747917564
Tmbim4	1286.30270849853	0.22019528457037	1.43998240932422	0.152915260036896	0.878465101672127	0.999114747917564
Irak3	1821.92079849842	3.52262988691695	1.57325059654183	2.23907742012623	0.0251508791698246	0.470614610232914
Hmg20b	412.050569578991	1.56403870103428	2.2167889935102	0.705542433498684	0.480472734515746	0.999114747917564
Pofut2	1861.35059633807	0.532446670655379	1.60865425062472	0.330988881202162	0.740652884169992	0.999114747917564
Hint1	902.132456080318	1.46114732511331	0.715447994927818	2.04228306665494	0.0411234608068078	0.600127059620879
Fbxw11	1233.12910587546	-0.342474068154341	1.66735716943855	-0.205399343602944	0.837260133072387	0.999114747917564
Stk10	8192.91231669122	-1.20402893246905	0.493591247828323	-2.43932390974613	0.0147147722000617	0.323781884073683
Rel	1437.85294370624	-0.237928412844191	0.723333047389506	-0.328933419678348	0.74220601334528	0.999114747917564
Pfkl	4275.63058611042	-0.373353829118468	2.10409152739236	-0.177441819549158	0.859161361201803	0.999114747917564
Tpgs1	1716.09195053568	0.876439240127362	1.99021222737729	0.440374764093544	0.659665699403326	0.999114747917564
Sptbn1	2052.42198695399	-0.420581546471656	1.70535979076515	-0.246623351124605	0.80519973107656	0.999114747917564
Mdh1	5122.88722669473	-0.890426159261265	0.490572765319328	-1.81507458670613	0.0695124480189235	0.762369746120721
Ccng1	399.492977497084	-2.25231654304616	1.95736001919782	-1.15069099243644	0.249859383536617	0.999114747917564
Cyfip2	7625.80094652896	-1.25533208878556	0.72660589589599	-1.72766570692024	0.0840481751379878	0.796827247895936
Ppp2ca	532.276291683311	1.57301945861453	2.01475488325629	0.780749793281147	0.43494966837492	0.999114747917564
Hnrnpab	377.346632083974	-0.743133240775184	2.05277035711245	-0.362014795371713	0.71734097416351	0.999114747917564
Hspa4	2002.07882959638	0.338042249239608	0.959382645849481	0.35235393375319	0.724572844965956	0.999114747917564
Canx	1960.47683435467	1.83542866042368	0.688670093847966	2.66517840228573	0.00769474900211311	0.211228666194642
Rack1	10686.7545202976	-0.321962394811499	0.403454507893674	-0.798014121821012	0.424862295128438	0.999114747917564
Clk4	1850.97277816217	-1.58236867242948	1.00739341580722	-1.5707554244451	0.116239469709121	0.906727321260403
Sar1b	416.111529038363	-0.874256362394158	1.76390730131897	-0.495636228582096	0.620151087445961	0.999114747917564
Ube2b	1037.82220840554	-0.859326351501547	0.58262930589527	-1.47491096449586	0.140236482137463	0.983971519699047
Cdkn2aipnl	1067.38893137108	0.461864591925729	2.01332994027079	0.229403329621974	0.818555448499787	0.999114747917564
Itk	17067.4849350707	-0.597495408284468	0.346427983560232	-1.72473194037047	0.0845757920929181	0.796827247895936
Tnip1	5958.23191021354	-0.203622500298109	0.681354533322694	-0.298849556786719	0.765054836926019	0.999114747917564
Vdac1	1654.83776890387	0.396375699821339	1.25773942031842	0.315149301530987	0.752648297040007	0.999114747917564
Slu7	1596.74013434483	-0.136528427341463	1.21058524018735	-0.112778863320962	0.910205876042921	0.999114747917564
Pttg1	815.878311643422	-0.0141472861448005	0.974264342678897	-0.0145209934563552	0.988414330672678	0.999114747917564
Btg2	13280.982654789	-1.52859604418964	0.387344206040712	-3.94635061103502	7.9351392520006e-05	0.00636899334700048
Myo1g	7913.62568422019	0.748374765723676	1.54939891126858	0.483009740281113	0.62908882026137	0.999114747917564
Arf5	2638.50129505248	0.437981382158095	0.884138010744133	0.49537671363034	0.620334229047455	0.999114747917564
Guk1	3001.39750172585	0.545493613448047	1.20641303400383	0.45216157159515	0.651152589895729	0.999114747917564
Ogdh	5509.79813741993	-0.0543240375081959	1.18782841953845	-0.0457339095568235	0.963522336158251	0.999114747917564
Drg1	835.492947376613	-1.40329589616633	1.7893385276664	-0.784253999156024	0.43289108561421	0.999114747917564
Rps27a	3269.98575078496	-0.234952111202173	0.280207158949833	-0.838494319997863	0.401753136436298	0.999114747917564
Ppp4r3b	338.45339664779	1.11289561875715	2.23836491143675	0.497191326164424	0.619054137502555	0.999114747917564
Dbnl	7203.66521585647	-0.636925818355492	0.557905855767467	-1.14163673274109	0.253605048833087	0.999114747917564
Mrps24	1942.32081421395	-0.926141338164706	0.91191615708145	-1.01559922035901	0.309820276287853	0.999114747917564
Xbp1	13174.7319582943	0.0104263215753117	0.405487286657117	0.0257130665211911	0.97948620172668	0.999114747917564
Supt4a	3209.8063600043	-0.402897274007649	0.472840005233493	-0.852079497395096	0.394169970561364	0.999114747917564
Rnf187	7196.89309015088	-0.432303848755807	1.28081506476837	-0.33752245788426	0.735723085422301	0.999114747917564
Cnot8	1269.72986068512	1.58078525493823	2.43068870206248	0.650344593117539	0.515469658437936	0.999114747917564
Ggnbp2	569.589973054225	-0.0237017323957308	1.47991192795014	-0.0160156371119736	0.987221916683678	0.999114747917564
Srebf1	5309.54824160997	-0.174601627727938	1.45366673556409	-0.120111180545233	0.904395075718724	0.999114747917564
Bzw2	2528.31386134778	-1.26203399661421	0.889494525734476	-1.4188215442609	0.155951049960412	0.999114747917564
Atxn7l1	1286.88961972519	0.586200278311969	1.86863330850284	0.313705356553682	0.753744832066017	0.999114747917564
Pdia6	6945.80731271636	1.16185260733546	0.62157165015024	1.8692175022053	0.0615925602145195	0.716898431459133
Tspan13	2153.63982542035	-0.402826606276279	0.961716309864366	-0.41886219682922	0.675316846207284	0.999114747917564
Laptm4a	988.766674251538	0.184266525782582	1.19015341651249	0.154825859612737	0.876958604004897	0.999114747917564
Sdc1	4606.91664065967	-2.56054767919823	2.42288856172516	-1.05681611595667	0.290595517732265	0.999114747917564
Smc6	133.55116753395	0.21677181478084	1.55480642465685	0.139420452181809	0.88911791168836	0.999114747917564
Amz2	685.33306408105	0.856905473453714	1.6967313287978	0.505033094462201	0.613535591821517	0.999114747917564
Gna13	7147.6224387349	-0.0282002136636844	0.527992431329896	-0.0534102611900218	0.957405029636454	0.999114747917564
Prkar1a	12854.8973230033	0.608526606841708	0.297851016968231	2.04305700559892	0.041046795347266	0.600127059620879
Ubxn2a	248.428735120797	-0.453186739521475	1.94673892724475	-0.232792765983715	0.815922330532232	0.999114747917564
Itsn2	1267.77077706155	-0.832007942227495	1.6063050960722	-0.517963831567213	0.604483504603524	0.999114747917564
Rnf144a	1005.30247900008	-0.00458548413746811	2.29777227267553	-0.00199562166886484	0.998407725338083	0.999114747917564
Id2	14760.4595745078	0.305259635079405	0.38683224783301	0.789126648022325	0.430037988411544	0.999114747917564
Rab10	495.189621708293	-1.01091270098125	1.69382181386124	-0.596823522231521	0.550625211647194	0.999114747917564
Ddx52	264.377554089349	-0.768835974267179	2.26961109075763	-0.338752298752	0.734796338786049	0.999114747917564
Ddx42	969.820404188366	0.218604048303577	1.98393420734193	0.110187146072985	0.912260956146232	0.999114747917564
Psmc5	2760.35993325783	0.678194206979766	1.29945577095041	0.521906341209089	0.601735542968411	0.999114747917564
Ern1	2710.4527791738	1.54364759289309	1.32597938146226	1.16415655814406	0.24436057161865	0.999114747917564
Polg2	1248.38395535458	-0.533399362830545	2.0709234541838	-0.257565948057104	0.796741912681248	0.999114747917564
Ddx5	22982.0753739689	-0.435485650752215	0.247783840315359	-1.757522404197	0.0788288064910752	0.783152637777783
Psmd12	798.192559048075	-1.5513588977964	1.63261766649763	-0.950227925148238	0.341996452259266	0.999114747917564
Helz	1254.25694397241	-2.83168357690896	2.05130101486048	-1.38043298199292	0.167453370982711	0.999114747917564
Rab37	2447.9975613861	0.200687034668889	1.50295135087924	0.133528629886447	0.893775323625406	0.999114747917564
Slc9a3r1	6335.45783620479	0.542241052530907	1.50137828663341	0.361162178351995	0.717978213921151	0.999114747917564
Nt5c	2790.12149340121	-0.117846257833043	1.23419701351518	-0.0954841541038892	0.923930275943349	0.999114747917564
Jpt1	6185.08966821952	-0.443463512538215	0.765300121013468	-0.579463533797625	0.562276445356209	0.999114747917564
Sumo2	586.503711851957	-0.476236745762263	0.435301429518371	-1.09403901174684	0.273937868740919	0.999114747917564
Nup85	1942.97349950653	0.333878711574806	2.34834764060649	0.142176015936285	0.886940975832975	0.999114747917564
Mif4gd	1422.63520419576	0.681947298658369	2.15230457246198	0.316845165588393	0.751361091278088	0.999114747917564
Pafah1b1	527.673695644247	-1.78624961764782	1.87785591812832	-0.951217609617348	0.3414939209588	0.999114747917564
Mrpl38	1395.80880559174	-0.779790715005925	1.76129558721833	-0.44273699466736	0.657955980464191	0.999114747917564
Srp68	1937.70955784633	-0.245944633440098	1.98965733370299	-0.123611553242872	0.901622844483867	0.999114747917564
Atp2a3	7376.51141374979	0.06457678557718	1.21768906252028	0.0530322457225031	0.957706215483015	0.999114747917564
Txndc17	1183.78803205755	0.18088884950628	1.19985422957165	0.150759021427842	0.880165812875448	0.999114747917564
Rabep1	367.443026045777	0.454679702866424	2.3687167796811	0.191951906942474	0.847779877499744	0.999114747917564
Ywhae	1046.19944232113	0.206275001455965	0.810872611044433	0.254386445720833	0.799197021372202	0.999114747917564
Prpf8	1382.03704376312	-0.680455911539931	2.31991708678791	-0.293310444332333	0.769284871128794	0.999114747917564
Nme2	289.985437582645	0.160485909366954	1.03928984127283	0.154418818498606	0.877279516602553	0.999114747917564
Spag9	304.348774948055	1.50521689723057	1.77926161561896	0.845978401386997	0.397564793358656	0.999114747917564
Lrrc59	1799.28719127164	1.96583064590013	2.10536375749876	0.93372493893198	0.350445797201113	0.999114747917564
Slc35b1	1966.86633069	0.3474376176339	1.4830712611429	0.234268997543755	0.8147761526544	0.999114747917564
Nr1d1	5465.600372969	0.466333038071395	0.686366403223718	0.679422879501572	0.496869957113577	0.999114747917564
Per1	13954.4671453832	-0.226404811824066	0.457669279174573	-0.494690865492211	0.620818350415829	0.999114747917564
Vamp2	770.681381730602	-2.23052177998249	1.74948018443927	-1.274962585928	0.202322484961747	0.999114747917564
Pik3r5	5954.00652906174	1.14139516789994	0.982475731410304	1.16175405804834	0.245335380456951	0.999114747917564
Stx8	753.382582602913	2.28955134117456	2.07131396242445	1.10536180545737	0.2690028468545	0.999114747917564
Top2a	272.789770765665	-1.07022797680937	1.90376014651248	-0.562165343554403	0.574003371365811	0.999114747917564
Acly	6007.53298477276	-0.044567828759523	1.03596282402636	-0.0430206834896896	0.965685046075278	0.999114747917564
Stat5b	3004.33855458384	-2.13074139189272	1.70031340971471	-1.25314626098857	0.210152482925095	0.999114747917564
Lsm12	215.954116198758	-0.321140434344842	1.38555329160561	-0.231777757153387	0.816710633881391	0.999114747917564
Ubtf	1454.75862066919	1.26844177418908	2.14319997384923	0.591844806675192	0.553954515960351	0.999114747917564
Nmt1	2264.48737976208	0.9690621343019	0.857753030432915	1.12976824321193	0.258573892881084	0.999114747917564
Map3k14	2002.082794781	-0.513387917829902	1.6646555982751	-0.308404884687181	0.757774265560436	0.999114747917564
Gosr2	2819.43612840137	-0.133643615921862	1.41772155153703	-0.0942664769234632	0.924897478841589	0.999114747917564
Fkbp3	326.368447802586	0.119893608079186	0.623596128622631	0.192261629885357	0.847537272573218	0.999114747917564
Scfd1	334.361605555864	-0.692495834763129	2.31479311936594	-0.299161004484416	0.764817201426704	0.999114747917564
Sel1l	1987.28669949886	-0.81564107951522	1.08113081093395	-0.754433294534099	0.450589085637543	0.999114747917564
Pnn	876.884713250001	-0.234408926093684	1.37219468397457	-0.170827746843267	0.864359210927332	0.999114747917564
Mia2	260.293436634098	-0.944619855535085	1.78802556038325	-0.528303328802868	0.597288821572579	0.999114747917564
Psma6	882.212443184589	-0.0413773235811432	0.986002237102837	-0.0419647360057943	0.966526809930275	0.999114747917564
Nfkbia	110989.703244597	0.917715339193524	0.197427864243668	4.64835773161617	3.34588272265535e-06	0.000364462225146387
Ahsa1	4230.17841660661	0.120721257044242	0.80384042359073	0.150180624787422	0.880622111700199	0.999114747917564
Snw1	922.60243474109	-0.0145604423544368	1.20202039762605	-0.0121133072144143	0.990335215549801	0.999114747917564
Tmx1	338.472265855199	-0.653106599824912	1.88436307407155	-0.346592760605175	0.728897285382703	0.999114747917564
Prkch	2933.90224732013	-1.76759943658629	1.41219055925255	-1.25167203887969	0.210689392722448	0.999114747917564
Hif1a	1898.82433449858	-2.3489174077901	0.702087794884719	-3.34561777729776	0.00082099483427439	0.0472459291422055
Papola	790.280057901589	-0.117926789881091	1.22076431876396	-0.0966007836799273	0.923043434120577	0.999114747917564
Snapc1	293.953467563365	0.625142483384984	2.23811068279758	0.279317054420013	0.780001519391713	0.999114747917564
Atp6v1d	501.929720007054	-0.136124121185873	1.48999662043509	-0.0913586778110436	0.927207594720027	0.999114747917564
Vrk1	645.349742105026	-1.37171768484986	1.90708439357219	-0.719274768056004	0.471971639256691	0.999114747917564
Eif2s1	560.828412084309	0.307693247459937	1.68443995751452	0.182667981774758	0.855058539851686	0.999114747917564
Vti1b	973.439812239044	0.215375382053866	0.662164570208405	0.325259598208464	0.744984605762779	0.999114747917564
Zfp36l1	28926.7169839465	0.734999367404595	0.261529679493941	2.81038606718295	0.00494821048155981	0.164847238061442
Erh	608.677742999991	-0.838450627993348	0.716199724650076	-1.17069387090731	0.241721849731335	0.999114747917564
Susd6	2148.27817482918	0.321173748774005	1.87165443677449	0.17159884990709	0.863752911683021	0.999114747917564
Srsf5	5424.88375018762	-0.749398002104573	0.398052794356334	-1.88265981982711	0.0597464839546553	0.71182334399101
Esyt2	773.469881584113	0.327636097204899	1.45670220178308	0.224916319069096	0.822044373750591	0.999114747917564
Psmc1	1366.12680977355	1.56518640880424	1.81042822189814	0.864539333773323	0.387291682455338	0.999114747917564
Ccdc88c	3087.90114919288	-1.79659343454117	1.57802712363964	-1.13850605457111	0.254909232141111	0.999114747917564
Pfkp	8138.11844696698	-0.260427723635766	0.643245900785664	-0.404864956492809	0.685576778670319	0.999114747917564
Asb2	6889.38656117162	0.414079675862481	0.751922051894275	0.550694948790653	0.581842807863154	0.999114747917564
Gdi2	1075.54355027834	-0.295053691324103	0.637676765998279	-0.462701021985956	0.643578685637893	0.999114747917564
Isca2	560.988875502129	2.33464901587887	2.02527767312225	1.15275502557617	0.249010948988712	0.999114747917564
Npc2	3334.60156411737	0.0132795212811326	0.981994518672787	0.0135230095775693	0.989210528291801	0.999114747917564
Fcf1	581.772649401535	0.344563843334956	1.49127879475282	0.231052600323515	0.81727393823953	0.999114747917564
Tmed10	4729.70615962992	0.49526654094992	0.416514341088499	1.18907440174956	0.234410390482508	0.999114747917564
Fos	38215.8369790514	-0.00996953396153448	0.436553127816146	-0.0228369316958213	0.981780348466217	0.999114747917564
Ccnk	153.86405015057	-0.660840894942505	1.76280445000488	-0.374880432676849	0.707749392084281	0.999114747917564
Evl	396.308732669288	1.74909543279358	1.12329389264435	1.55711291964388	0.11944367815373	0.920599557426562
Hsp90aa1	13034.238723691	-0.720511286825377	0.346658571504133	-2.07844647746374	0.037668255711452	0.590044081928556
Eif5	1241.18246811807	-0.963701353383331	0.561885606767233	-1.71512019844736	0.086323191816922	0.796827247895936
Atp5mpl	552.28602129084	0.358767433651249	0.887652910283191	0.404175358966367	0.686083772323015	0.999114747917564
Gpr132	8834.89971673783	-0.588065674383786	0.402868625562772	-1.45969588364522	0.144373673722718	0.989527426638857
Ggps1	221.537971565824	-0.662223007491339	2.06514101336566	-0.320667210231848	0.748462598491079	0.999114747917564
Trim27	2086.49607998122	-0.753567803336497	2.18078482112334	-0.345548903329366	0.729681752100957	0.999114747917564
Exoc2	1070.19852643675	-0.714228609612365	1.7313203005193	-0.412534069749044	0.679948014237356	0.999114747917564
Gcnt2	1807.70014348226	0.661836221097119	1.45950027283962	0.453467692616077	0.650212002079533	0.999114747917564
Tmem14c	1674.52689903278	1.0527692037164	1.30564434929229	0.806321571633989	0.420057455456075	0.999114747917564
Nedd9	2779.73490658848	-0.657110500474134	1.47176968645429	-0.446476447043295	0.655253122309494	0.999114747917564
Hivep1	909.602126982991	3.64248827987447	2.10913056168822	1.72700938767816	0.0841659775211832	0.796827247895936
Mcur1	543.834620683104	-0.152187486784332	2.19663711539267	-0.0692820337587381	0.944765126354242	0.999114747917564
Dek	573.819796425318	-1.03592581827527	0.920874845368368	-1.12493660076129	0.260615900867793	0.999114747917564
Pxdc1	8540.71881329307	4.41951136394454	1.1091270202646	3.98467559007822	6.75723759862838e-05	0.00572488185439349
Prpf4b	365.055319497249	-0.818808669853497	1.14903343454297	-0.712606478835128	0.476089301536551	0.999114747917564
Ssr1	517.030858145057	-0.330752826322903	1.24250697348451	-0.266197963779096	0.790086751137952	0.999114747917564
Riok1	1729.12239851034	1.51185256993356	0.904835406269335	1.67085920760658	0.0947494904955503	0.828039959918133
Snrnp48	485.981421522473	0.70426035109072	1.65060635381643	0.426667660319115	0.669621408762522	0.999114747917564
Sema4d	5152.0991916005	0.0655287810443295	1.23017518767145	0.0532678448574195	0.957518499899939	0.999114747917564
Gadd45g	4533.62271391889	0.393287288281492	1.09111893828734	0.360444012546248	0.718515118111138	0.999114747917564
Aopep	2711.1186858783	-2.46214787324042	1.08950267866433	-2.25988234949443	0.0238285536529355	0.454231804009082
Lman2	9167.20450790642	0.299478215353487	0.359114963348684	0.833934104446403	0.404318117702239	0.999114747917564
Prelid1	10183.1323028593	0.225021889024112	0.349070594900339	0.644631465129157	0.519166039191072	0.999114747917564
Ddx41	4131.77978441309	1.87708367655765	1.711926901398	1.09647419818263	0.272871308758213	0.999114747917564
Ddx46	2049.07376611359	-1.09310005735598	1.52190788727469	-0.718243243560172	0.472607318722497	0.999114747917564
Uqcrb	171.602476079738	0.0445223004760756	0.931516878223371	0.0477954844586288	0.961879235325388	0.999114747917564
Cetn3	106.863012445358	1.23754447310212	1.72986596987506	0.715399050940058	0.474362498770577	0.999114747917564
Hnrnpk	4254.14014340204	-0.0313150628803356	0.444227390916998	-0.0704933183334179	0.943801018519314	0.999114747917564
Golm1	1252.47433690912	-1.60877174992562	2.14940632997207	-0.748472602640245	0.454175144536873	0.999114747917564
Pdcd6	2513.43538847284	0.408304441526188	1.26179988164661	0.323588904599803	0.746249289234106	0.999114747917564
Sdha	5070.69673904446	0.848267323616582	1.00046177885841	0.847875792501049	0.396507147345915	0.999114747917564
Erap1	1382.56526372906	0.436637175670496	1.33903366040998	0.326083793544675	0.744360958355874	0.999114747917564
Cast	2084.0926522325	-0.639882792971278	1.33694809791517	-0.478614535574798	0.632212875705683	0.999114747917564
Glrx	2473.24506873614	-0.166218778975934	0.560526091951312	-0.29654066307117	0.766817217959125	0.999114747917564
Ndufs6	877.998913648918	-0.325369187157341	1.0377664771885	-0.313528326756926	0.753879303117619	0.999114747917564
Zcchc9	386.802636241033	0.797921320606595	1.94829122276968	0.409549307250009	0.682136589753391	0.999114747917564
Btf3	2053.90811847581	-0.477299988320308	0.480416455830451	-0.99351298759166	0.320460024426134	0.999114747917564
Col4a3bp	347.98188222424	0.553206157817269	1.99251791163436	0.277641748958483	0.781287380561138	0.999114747917564
Hmgcr	955.053745073615	1.52999728710211	1.96228926412983	0.779700177272581	0.435567374479683	0.999114747917564
Ap3b1	1074.19882637563	-0.531692753515493	1.80057404901679	-0.295290690102873	0.767771827833805	0.999114747917564
Erbin	144.491399871932	0.874331325896647	1.721249614968	0.507963120684794	0.611479206820013	0.999114747917564
Emb	12572.3597136144	1.14010339392035	0.366114978661429	3.11405831602067	0.00184533013368877	0.0840038344440409
