"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81"
"Ndufaf8",0.0297873370777721,0.0404554477280069,0.0426141657758352,-0.0479045638434746,0.043535114024315,0.0194063765221881,-0.0304141595186808,-0.0344445616310135,-0.00604265476154908,-0.0012768104988172,-0.0493089038149386,0.0232703025837021,0.0165744266395783,0.0202594696109862,0.0106319216683966,0.0325272236984703,0.045283567165478,0.0281677804499344,0.00881093264656797,0.00545756868704737,-0.0274896238811963,0.00889865138250128,-0.0362595130241684,0.0490322931453986,-0.0217543753372653,0.0260353564038033,-0.0513770849033178,-0.016767456938811,0.000250954980766748,-0.0519988133072417,0.0488116803751869,0.0232092044379238,0.0555518460298462,0.0177157293605457,0.020573032943479,0.0256673956546697,-0.0105881773655895,0.0238450119018255,0.0150448030343248,0.00291687667792586,0.00680714341215038,0.0454249926106427,0.0357508485402665,0.0224314260701941,0.0241088703057921,-0.0190839964120121,0.0408157442832005,0.00772244947509707,0.0641182809385283,-0.0572038521607336,-0.0178569219545817,-0.0639900993096271,0.0453339336623447,0.0310830364165128,-0.00404838377900992,0.0201069209197849,0.00596266975468822,-0.0224597019632566,-0.0248800779000977,0.0627950551584957,-0.0201396598011261,0.0635010464115093,-0.0413217838681483,0.0209961775720449,0.0419752216582065,0.0234792216816232,0.0368723194292408,-0.0397994293092806,-0.0917602397164465,-0.0252735293349937,-0.0489736263281693,-0.0428308993664794,-0.0243016299627741,0.022855502843312,-0.0506553964488193,0.00365820361626478,-0.022649490767542,-0.0562799375437897,0.0139468200401281,0.0163929842858449,-0.0650010016355647
"Neu1",0.0093296799805021,0.0403457693802909,0.0495275426721073,-0.0158552803986629,-0.028526103063034,-0.031146847175529,0.0342500723950371,0.03531957714013,-0.0482410601640026,-0.0628309018622744,-0.0431040952521066,-0.0329634743081358,-0.00849487777996285,-0.00667898354601762,-0.014055313223592,0.0424372353944377,-0.0301662935985397,0.0294057980014661,0.0454000236481573,-0.0162418100749341,0.0401902745553092,-0.0641109969577185,-0.0163557551750791,0.0590608202523969,-0.00557416947429673,0.0178109688694725,0.00550825329041968,0.0664810866252262,0.00218218487793112,0.00977265151561081,-0.0605976321084959,0.0204649074186497,0.00378679052713878,0.0454568929234039,-0.0377743573904016,-0.040260127839417,-0.00257020645985225,-0.0396613815648519,0.0141611763061699,0.00104504599248163,0.00272510840249489,-0.00308060679884512,-0.0315994621574133,0.0414467939701477,-0.0194158873058715,-0.0519016707440239,0.0252701185774423,0.0343453233854107,0.0122565280486325,-0.0369338886795295,0.0698913676535971,0.109517474486796,-0.0143263237887944,0.0477672085004438,-0.0252495359919471,-0.0357258516705715,-0.012281217757728,0.0510985541877529,-0.0131821748718022,0.0222431765074296,-0.053777454428572,0.0519305198319271,-0.01753055517143,0.0680559578666083,0.0199765206205878,-0.0178668301130216,-0.0538845197220016,0.0177605280892487,-0.0318267074798458,-0.0278272547472361,0.0367008423477464,0.0391375218299951,0.0672557804739478,0.0117483465207267,0.00409670548912786,0.0532093553415563,-0.0357227795841858,-0.0154090616894486,-0.000533837866934473,-0.00334026599803819,0.00899759839937199
"Nfatc2",-0.0170221716896711,0.0587801910556696,-0.00384836439026142,-0.00211938138411786,0.0108036333340713,0.0406720835008017,-0.0221641274070486,-0.00331900720817542,-0.0381199579647998,-0.0340054199260996,0.0284402324740721,-0.034769342346719,0.00472250369460686,-0.0282167277879449,0.0453052056034518,0.002001401198933,0.0117459934396799,0.0121849414244155,-0.0479655186605401,-0.0497813857144919,-0.0387665721275203,0.0350958523382638,-0.0878362053137525,-0.0420296311914832,0.0129885555175892,-0.0160572636596184,0.0361487305536635,0.0260568231049238,0.0382519889502012,0.042424958693886,-0.0352490251567513,-0.0607589128845376,0.0585686181181376,0.0224824020927709,0.0178795549825658,-0.066402861878599,-0.00457247796952599,-0.0314123965751696,0.0126365128033987,0.0163001487773565,-0.0474871030178675,0.00606728144085886,0.016943988616967,0.000946388813495064,0.0352939428422631,0.0171780034316851,-0.040654967982858,0.00221285264441145,0.00196788570486644,0.0111388771841056,-0.0105509019390736,0.0193948902965562,-0.0160178133604422,0.0306616625359882,0.0171436777326235,0.0168979817342128,-0.0357512967394355,0.0102810156690609,0.00335063123645942,0.019169356153467,0.00223739254033826,0.0263152531568535,-0.017841530186099,0.0158344797818289,-0.00989603924462107,-0.00606061943201732,0.00207123072096846,-0.00854832380550007,0.0237949393277032,0.00112931997965818,-0.0115285007535275,0.0154323767169672,-0.0389755495358032,-0.00594155898563403,0.0267955187289201,0.0209648018923806,0.0235168846868894,-0.00850488930741589,-0.0256524762772351,-0.0041600182732226,-0.0233420561987814
"Nfatc3",-0.0332091654170882,0.0501642555489836,-0.00182833834154127,-0.0301181099794508,-0.0303897452275904,0.0203623775591444,-0.028466918696607,0.0187884717739909,0.0212397581548308,-0.0808457106900365,0.0057027877702966,-0.0163345028190146,-0.00982160912930769,-0.0306712181134641,0.0392895265262108,-0.029473107013574,0.00577095603533173,0.00430706612758749,-0.0547849539781763,-0.0426857417868758,0.018902196635241,-0.00857049959352756,0.0342420927534509,0.0210654032748757,-0.0423245432985698,-0.01337221668138,0.0389580824032158,0.0170089701508452,0.0809088059533946,0.0569486434867555,0.0153433935084824,0.00910766235848804,0.0325450779250606,0.02775781758448,0.00834120600577673,0.0160553955675996,-0.039507425221585,0.0128367597065317,0.00895554617859686,0.0176096373618065,-0.0288289749437391,-0.0113046814858788,0.0178702477138635,-0.0292804798915752,-0.0376331311109188,-0.00173048343407253,0.00474523977762612,0.00832108990054316,-0.0450334344030439,-0.0124219107823485,0.0536363081855989,-0.034992093875738,0.0428390711306533,0.00927790569054772,-0.0536518276789452,-0.0236589109874596,0.0334126976769565,0.0328698578988063,0.00186645714712026,-0.0361637748558636,-0.0210430556297997,0.02009456744578,-0.0162262144930113,-0.0179598027255553,0.0051761574981794,0.0157665541974321,-0.0032671695149143,-0.0110493182056965,0.0181109775350847,0.0336319615961864,0.00960497262454981,-0.0141688765062862,0.0247179778129714,0.00153320020537215,-0.0365939225571104,0.0006135756617414,-0.0140941080185901,-0.0219281267608097,0.0258150054451509,0.00879949815042587,0.00548684083625008
"Nfil3",0.035326553012277,-0.00660021784072554,-0.0477103305711486,-0.0125658827354391,-0.0203557332406074,0.0281368897945221,0.0278138540367911,0.0804866058634869,0.00987984387946232,0.0166804525850098,-0.0446736802082233,0.0218418837348543,0.0229042727123136,0.0312116763277052,0.0349762916228056,0.0165028295482233,0.0327929307668762,0.0450114807306429,0.0140709107609325,0.0040709561077509,-0.0478324715398111,0.000834793129822581,0.0180345591366406,-0.0140775102850828,-0.0190333451534825,0.0128632180969492,-0.0270841413848825,0.0526525205846647,-0.00768253466342904,0.00623619588350888,-0.0240421833324853,-0.0229365053131096,0.0420016849352319,0.027460585934055,-0.0263717292531452,0.12955124477939,0.00161053506485048,0.0493119881690907,0.0384790965852458,-0.0699926025310047,-0.0278567195743992,-0.0500471290921355,-0.00103056828521752,-0.0101563471100357,0.0382492080487572,0.072985131565223,-0.0452488842683959,0.0117586114365316,-0.000354026799856461,-0.0237226351003995,0.0597123217366809,0.0263457680694966,-0.0127670592840608,-0.0746467426163999,0.00858877044665343,-0.0197597735658395,0.0107667968116456,-0.01095052782688,0.0359806143643692,0.0314545275555071,0.0316945837638487,-0.0109416841088145,-0.0388402255645675,-0.0882016905126773,0.00365208282799994,0.0362098738970933,0.0509937855917119,-0.0934747908615862,0.0253416036000108,-0.0242516540657496,-0.0582311783481313,0.0788752047346721,-0.00743395797756786,0.0367024016402085,-0.0240784211111966,-0.0839958749333088,-0.00990401809571574,-0.0672780361181313,0.01942280489822,0.00803367019714885,0.0440940908821178
"Nfkb2",0.0265409083447454,0.0256173654803711,0.0204874946058162,0.00138791102190784,-0.0165584371640857,-0.000571259966432462,0.00705909763293084,0.0350589097008419,0.012935519867187,0.0116142128907275,0.0779131464989615,0.00912744658511078,0.0142553929960137,-0.0152469395342292,0.0162959860258042,0.0395054362207686,0.0942369926464789,0.00584130126199973,0.0150474439538269,0.0353343356354483,-0.0244134796522232,-0.0534903668890922,0.117371525144235,-0.0523837775415494,-0.031378198374948,0.0102062746103373,0.00619852336532229,0.0453818740570327,0.0114689542216927,-0.0416883260983064,0.0481018395733584,0.0212512211030116,-0.0688403413820325,0.0321117355114516,0.0140019171392526,0.0573160250792161,-0.0176811523772414,-0.0173089918939886,-0.0313724164993722,0.0850064631812829,-0.0491135174637491,0.0230433850443448,-0.039765718340226,0.0275459276591066,-0.00494965713880111,0.0107370151564759,0.0268005353093607,0.0780120085502161,0.0055495560556842,0.0322293317049597,0.0480841352600854,-0.01391147467011,-0.0379888147671788,0.0152039278101251,0.00192908649718899,0.0283255436261949,-0.0471368746767167,0.0255438811930322,-0.0676862219337692,-0.0243849813836355,0.0554206508669582,-0.0144576898858332,-0.0279193173673196,-0.0222206993976412,-0.0280006939081396,-0.000947745904290664,0.0343791365512814,0.0436083498446973,-0.00829129679248985,-0.0324400981626175,-0.0107887963814774,0.00334075269551752,0.00270722884201169,0.0216147315084929,0.0496845172672024,-0.0285138803080428,-0.00714855022545337,0.0353462673597596,-0.0120682215657161,-0.00643960144793053,0.0104691870816464
"Nfkbid",0.0143516325659608,0.0286114625576522,-0.00237272023490923,0.0161381272532211,0.0101768784227742,-0.0656593478170477,0.000741931271767841,0.0956870396168325,0.0598994269366482,0.03491484247929,-0.0670560217153685,-0.0573893296985421,0.0424455846897654,-0.041516113321859,0.00663439284553272,0.0334463748074215,-0.0425043672187911,0.0479947500877782,0.029144297464177,-0.0428191459339002,-0.0335825227480083,-0.00287590375434424,0.0247353479675201,-0.0215235154086295,0.00474601799235877,0.00576692380482212,0.0116231492442953,-0.0256704251096661,0.0295859129028864,-0.0115076363009051,0.0623279312110855,0.0582531470113223,-0.0122051600341208,0.0163626523709031,-0.00463208432018471,-0.0242033814993734,0.00442787568207698,-0.039902933210245,-0.0182444477749688,0.00444997716968522,0.0178853562165658,0.0499046800346636,0.00572930449173344,-0.0285029488087863,0.0405323498459559,0.0385544523960077,-0.034674541846242,-0.00422326628288298,-0.0666110586439651,-0.0455395588355094,-0.0500638071687099,-0.0322607868641261,0.0570957268695619,0.0358292310915235,-0.0318204575503415,0.0230137377315237,-0.0334253961650726,-0.0100277422161954,0.0347290414381372,-0.0138570795311871,-0.00516043902801234,0.0476665841012925,-0.000392873438596807,-0.0269889166809411,-0.0698880419729862,-0.0404290311421228,0.00289946348294447,0.0428383944564232,0.0419919242990571,-0.0139173262458931,-0.0354652578981979,-0.0117777498455271,0.0262089205339792,-0.029642987939743,0.0729318066271935,0.0289715565476522,-0.0114697734020731,0.0415089375953982,-0.0177731634886585,0.00253616563568658,-0.00801638708058445
"Nipbl",-0.0606952841299352,-0.0141434300362186,0.000952319068587238,-0.013537226501874,-0.0373512910286033,-0.0120901935239361,0.0144929591293689,0.0472110052269595,0.00352668110306519,-0.010225785573588,0.0263241409536085,-0.0431128263352822,-0.0444998189649017,-0.0205095719215655,-0.0143286992091783,0.0331169364229883,-0.0262735794910573,-0.00120381314631252,-0.0278204478177963,-0.0368585074263021,0.0198094793933681,-0.00526993789984168,0.00890091678548414,-0.0250873508809403,-0.00504700867939449,-0.0121802193677824,0.0407975870091417,0.0376927878179351,0.0588991346184418,-0.0192060298033647,-0.0497810387885918,0.0245798243533054,0.0407872845890511,0.0153086759834908,0.00753271678387402,0.0184323290793618,0.0201259170133987,-0.0169525799168846,-0.05797383477562,-0.0500016685878822,-0.000752015503621335,-0.000748636913275721,0.0390249634119049,0.0121123757505443,0.0083257020941303,0.0129731775534038,-0.0448746283886872,0.0174405428679776,-0.0501892360628572,-0.00979735159534637,-0.0542793139515083,-0.0107110948575947,0.00451643660901171,0.00982990378412402,0.00895686389760515,0.0475092091882476,-0.0240700100457381,-0.00560966733962066,-0.0114725449499713,-0.00781657389279383,-0.0582121900276848,-0.0521481455008138,0.0250904167583701,-0.0374637093458643,0.0279635513497116,0.0423830097617395,0.033114489264419,0.036742616254519,-0.00659139545056177,0.0697117864155408,0.0363136831981772,-0.0146572314877684,0.000674559161937104,-1.80454224590548e-05,0.00261858290091145,0.0489928513055065,0.0299291559856929,-0.0382414071232661,0.00429322770364688,0.0472931461584593,0.00826174061235204
"Nisch",-0.0405742953541017,-0.0073896747114112,0.0412850280191781,0.0140868739612987,-0.0342129939996996,0.0199378457648174,-0.00632941282944665,0.0346160454461109,-0.0225020109006675,0.03855460254705,0.0423250155312751,0.0397474171021015,-0.0555990299866952,0.0139755590297213,-0.0303015084402478,0.0495655163166003,-0.0767891270999129,-0.0200480508887014,0.0359526107251424,-0.0657945554851895,-0.00243613887001812,-0.0260129769630581,-0.0395761096480362,0.02008032522338,0.00505912712873397,0.056489262449004,-0.00409534749809622,-0.0183385681447638,0.0286048488537714,-0.0313397575192778,-0.0114028840179828,0.028295092298557,0.0139236925479108,-0.0154587830645822,0.0743741380354172,0.000330715828589271,0.0243618631791598,-0.00795051365951027,0.0454160137845387,-0.022925421258853,-0.0899215685016329,0.0038968998932573,0.0294245581004964,-0.0121587143932425,-0.0342454580136021,0.0187216731493822,0.00899059880782373,0.00797646774375935,0.0335262500102365,0.0724883030911365,-0.0731489327264817,0.0243348643914514,0.010656712963042,-0.0140756208571816,-0.022584664009188,0.0221823498894122,-0.0098321299305973,0.00578640859340993,-0.00772875514274541,0.0259642155421798,-0.00987978799269128,-0.00638081632769821,0.0320455841572879,-0.0302402486204339,-0.000336805422499722,-0.0309581163339754,0.0535240563289684,0.0212903242795182,0.0432383278223072,0.0103854930338932,-0.0161794258453779,-0.0250632114192847,0.0186650444197954,-0.0396206724714068,-0.0391440012847406,-0.0123672000188353,-0.0238769082936349,0.0103808596804905,-0.0403192969038869,-0.0293305552838831,-0.0162625888676365
"Nkg7",0.00471559429697699,0.059300983366097,-0.0626290953134087,0.0274281357564171,-0.0213356812402528,-0.00941675100490214,-0.0199088102927064,-0.0515505974559293,0.0205474248829729,0.0260247523206403,0.0341212813479675,-0.017709214861881,-0.0287651950982882,0.0469714102788682,-0.00120468587432517,-0.0154145913623804,0.00928354418105515,-0.0483522802143029,0.0526328729388733,-0.0335239886253673,-0.0175892002642805,0.014795075781908,0.00684683903273409,-0.0314143436124576,-0.0282944972298779,-0.00483597210726929,-0.00683453210839429,0.0114885254224547,-0.04546624085612,-0.0279405816893891,-0.0186596935095588,0.00582491293066164,0.0121260525854457,0.0201578813161828,0.00512672147779756,0.02779367060357,0.0147817860614366,0.0174337292813415,-0.00645007641671872,0.0505708147304196,0.00670517351810447,-0.0112609495126539,-0.0307500972404604,0.0610033032480349,-0.0226055061400265,0.0126159199853371,-0.0170777553861186,0.000197917293685234,-0.00629320178992868,-0.0407251358665183,-0.00099774195635827,-0.00144737007534469,-0.0122768457538737,-0.014819405468461,-0.00167052837983069,-0.0150662541932692,0.00200771562154034,0.0087796982441709,0.0127743146507325,-0.039666973342955,-0.0131876737738773,-0.020616336572386,-0.0169441935956403,-0.0132658279262566,0.0183716886855662,0.00911080646731953,-0.00362623551700151,0.0131834050492449,0.00378992493909887,0.00599956779610281,0.0205264748672913,0.00704924104121073,-0.000142630757538644,0.0375291602687139,-0.0164526547182524,-0.00381285528408895,-0.000631949661479986,-0.0292394985644755,-0.000200730980082873,0.011224396907364,-0.00562569417166085
"Nlrc3",-0.03333404857034,0.0546463698008317,-0.0202672393681813,0.0300061891079817,-0.02005487195889,-0.0227253549342539,-0.00298619387282931,0.00976792038251653,-0.0242386676275195,0.0255553820912022,0.0103164271634989,0.0140002690511737,0.00134020407137683,-0.000225386386300975,-0.034556946878552,0.0251937119623271,-0.0490738630364984,-0.00437384344790263,-0.0227702173166711,-0.065203234273278,0.0414678936072202,-0.0385885384861452,0.0190832307358021,-0.0226316036527312,0.0726758631429557,0.0325837568994108,0.0185537853717025,-0.0545384939417747,0.00351885729533091,0.0383343891975687,-0.0647770654680069,-0.00954666301382484,0.0388213410559447,0.074724037353815,-0.00756711247249577,-0.011510119698827,0.00384153527183244,0.0198781995428187,-0.0304381436992228,-0.00293306381822768,0.0400466946838088,-0.0178387933737595,0.00625549253688532,0.0186365661928096,-0.0216856451933513,-0.000418502770618308,-0.0103285456292139,-0.00769835004015717,0.00135058149946221,-0.00726464418276187,-0.0214684866995071,0.0103884141716756,-0.00343103867164424,0.0263779311433549,0.00864302393831199,-0.0157419586593501,-0.00515867472230013,0.0147138787858272,-0.0356414564133439,0.0096297122866365,0.0201061078201698,0.00946075543131809,-0.0135534994040365,0.00199950148547211,-0.011492827231196,0.0370005539653428,0.0226450731558104,-0.0023554674361592,0.0231877607374428,-0.0164597788399736,0.0221864520467168,0.034455117305824,0.0324700019146644,0.00145347412592278,0.00115287794725842,0.00978733602012736,0.0161731855365793,-0.0474341090510141,-0.00579724987773162,0.00481281812686389,-0.00332793201032369
"Nlrc5",-0.038701012558083,0.0450185958460525,-0.0137654045049941,-0.0218701432491643,0.0483465450218301,0.0378143419063041,-0.0178078630411516,0.0169615179292673,-0.0151450817113553,0.0289558108784228,0.030401174887091,-0.0320275071745183,0.028295424916259,0.00832721173170185,0.0184120364714558,0.0101502642262832,-0.023212233220395,-0.0571643059092784,-0.048073897841949,0.00999210722537322,0.0153717734501368,0.065136484533866,0.00775225772718022,-0.0267259595978056,0.00942599734230159,0.0479284962535108,0.0129892779790488,0.0165629978844811,0.0266585340600454,-0.0602796234435926,0.0444739675294117,0.038470511542474,0.0369734519419276,0.0335324519679092,0.0202758422268325,0.0300465695611663,-0.0110660920727619,-0.0119378191909473,0.0136951009791865,-0.0187284821286082,-0.0738061883588784,0.0305740979025062,-0.018940805970865,-0.000619884218004145,-0.0195336067366162,-0.0157673597701169,-0.0324057889336046,-0.0487827095646793,0.0254969737181209,0.00246722757519715,-0.0242777070352925,-0.0135608247426135,-0.0202880883185606,0.0318610503058491,0.00601926466105472,0.0183220306317739,0.0010558134558862,0.00681806530970204,-0.0155859338636322,0.00868315422370753,-0.017884654056737,0.00947802811265089,0.0355572059230169,0.000278226777412171,0.00385979172024417,-0.0088257845425835,-0.00610561083371115,-0.0176457002111968,0.00190021574270254,0.00446916425190101,-0.00617975965037656,0.0035342701462162,0.0363294019187133,0.0055232421367635,0.000727666000615324,-0.0015086264499806,0.0023605538038199,0.00231810699076854,0.00577145448048726,-0.00153979541736394,-0.015363745531529
"Notch1",-0.00834499830340845,0.0492560344121128,0.0232992010226533,0.0187398627130915,0.00970494370175913,-0.0239638871337904,0.0300793953670309,-0.0210464316810091,-0.00119466914853845,-0.0238512251914067,-0.0041394476825294,0.00837942567286495,-0.0663941842644557,0.00119503653401052,0.0584098399450697,0.0699688258115373,0.0304000739648313,-0.0141475342713433,0.0603457790444962,-0.0181365237636818,-0.00362943057801074,0.0753858295211215,0.0634766099100641,-0.0345417511352056,-0.0427104898892662,0.0226388317348756,0.0118652042145941,-0.0880100621867804,-0.0339161120228934,0.0331978761632796,0.0462126843635435,0.0271901699218556,-0.0479213805851652,0.025178400720887,-0.0356289066158295,-0.0148551812528799,-0.039488556088582,0.0304939688222128,-0.00975093016547259,-0.02773420589612,-0.0237200566789836,-0.0288753003961145,-0.00200828057679748,-0.0133874890233124,0.0320791028406875,-0.0124125371716322,-0.0494347658101686,-0.00497377689584167,-0.0412229829285962,-0.00868520916314077,-0.04031654959922,-0.037066794984649,-0.00125772230141206,-0.0287772012420962,-0.0347449932823537,-0.0150079249860302,-0.0230834849375183,0.0261291155015816,-0.026685330424459,0.0339492053142689,0.0109457851346824,0.0316941893312749,0.0332020094460735,0.0444743294299218,-0.0346752199596347,-0.0390806443234967,0.016032663244183,-0.052547086050971,-0.0224085809929807,-0.0229248768760116,-0.0475896790408184,0.0505968062594164,0.008803260097567,-0.0484198504158757,-0.0450523313418206,-0.000397805028072414,0.050323351418023,-0.0302819358976698,0.00838900515136643,-0.0110996046943451,-0.0169957898571596
"Nr1d1",0.0264941550600209,0.0361440603835921,0.0318197848641713,-0.0132913860023956,-0.0703111463988042,0.0104779432418871,0.056521022591966,0.0224806836404981,-0.056163494592802,0.0132190440669726,0.0293470151484512,-0.0104390553107332,0.0136905610502856,-0.00427462403392856,-0.00815421063757323,-0.0239069912726753,0.0583367293859,-0.00844368410640786,0.0326755296161397,0.00545286455072428,-0.0112226064278502,0.0443196807621495,-0.00220685292290865,-0.0485133906507059,0.00651021286394513,0.0645361089557572,-0.0191189314041276,0.00284529197260797,-0.000312112273515256,-0.0154594154325032,-0.0539054426496464,0.0305291334946189,-0.0134466526716934,-0.0104790356124841,-0.0371537646188898,-0.0454741022103399,-0.0563296621632268,-0.0169432367610636,-0.0423559599840486,-0.0167422831587212,-0.0236428434121186,0.0236579030082688,-0.0410524137123065,0.0265505868149237,-0.0518883228989634,-0.0155835485833254,0.0279178184978524,-0.0013424045592025,-0.0523245320127007,-0.0257400246827387,-0.00508895405711613,-0.0308013097731094,-0.00276350562918575,0.0527016458213273,-0.0278366989262226,0.0258434137518254,-0.0334841982034056,-0.0307766147234621,0.0292653387486291,-0.0607715600876652,-0.0628238723957548,-0.0663310847887918,0.0333785930878101,0.0317374584942653,-0.0504495375004962,-0.0526617707793168,-0.0633628369462406,-0.0156460922986089,-0.0884240133293013,0.0418892903649739,-0.0264368413538719,0.0105541732664516,0.0182886733713448,-0.0723818125833309,-0.0217818021828111,-0.0257752736117599,-0.0368164948209494,0.0194620920427111,-0.00354683537165326,-0.0188281870597636,0.00067355974172812
"Nr1d2",0.010956644825857,0.0232189340029892,-0.00723453645775307,-0.0736311529116117,-0.0769859473177966,-0.015269230341398,0.0144552647470638,0.0275568580621941,-0.0193162393483088,0.0445380781098103,0.0293332078587183,-0.00653908660320199,0.0357081074791094,-0.0124788531237051,0.0132477880181248,0.00846365993696756,0.0309419866917178,-0.00505161052597928,-0.019839634890069,-0.0275823882784263,0.0191112631862252,-0.0494856959738778,0.0299396962230875,-0.0210855447166022,-0.0336147316306634,0.0577219761712594,-0.0465899582716376,-0.00149931377510584,-0.00401584910249351,0.0198451897895632,0.0012781030562484,0.030713415208788,-0.0913290867631059,-0.0188318149847622,0.00545705671100514,-0.0407730511249501,-0.0262989362569252,-0.0196870912447489,-0.0302526501876768,-0.00197600675529152,0.0758091004471572,-0.0210668871724991,-0.0294576277074389,0.0156796104663494,-0.0179482964910417,0.0325442039386696,0.0167830172995543,-0.0230715202002161,-0.0335534861779572,-0.07672798616938,0.0223056912372646,-0.0382968118705059,-0.00524753115372332,-0.0245371166964643,0.0104654167012659,-0.0287308726197087,0.0561010922027209,0.050771595191724,-0.00123606566222587,0.041815430160873,-0.0592878462163143,-0.00150358190178506,-0.0156670542455131,-0.0841374310404972,0.0796108019239224,-0.0438589122395977,-0.0263940627524756,-0.0544748141937487,-0.068343322359967,0.0293605806591719,-0.0366870831281793,-0.0793372087827356,-0.0410286966022399,0.0204927439229472,-0.00444389250226724,0.0138338777614557,-0.0720140574825273,0.0361769684165007,-0.0260032326170986,-0.0392954893048758,0.0261642217156708
"Nr4a1",0.0020049164183889,-0.0180791768896529,-0.00414942545905862,0.0712318739102498,0.0246785993465637,-0.10572450974315,0.000186796012029858,0.0803303649749312,0.0379091852924524,-0.0205539289190457,0.0129513802957606,0.00203885096239753,0.0222217765867114,-0.00542456400874496,0.0255581111728171,0.0458456314376013,-0.00124019791779013,-0.0304360194258703,0.0158481330952822,-0.00449748279801399,-0.0218047524049764,-0.018083917038504,-0.0199175143227844,-0.0196233153809577,-0.00173291291256657,-0.0155288377976019,-0.00141151333665111,-0.00882148941623803,0.0407423679340217,-0.00704388453107844,-0.000707813444126252,0.0353518414874475,-0.0358025578800171,0.0368334902838776,-0.00402117928870375,0.0410297600205574,-0.0132902116830475,-0.0157655419131261,-0.00467674777635104,0.00707351762589957,0.0159442573922604,0.0556050554060601,0.0474843731427245,-0.0610819434864181,-0.0796934843198132,0.0515801916564218,0.063510510749831,-0.0389237325238848,0.0372318258634593,-0.0505642628969502,-0.0315883317276114,0.0104430717932278,0.0200694841735699,-0.00568772046037035,-0.0264642234521834,-0.012616253703646,0.0122344305455889,-0.0202069807841688,-0.0509660988576904,-0.0605399321382268,0.0167041246671489,0.0255663185115298,0.00949079251710901,-0.0266830947264621,-0.0119210465045728,-0.0294395303603355,0.0163923816080172,-0.0670018733340962,0.00444463913645087,0.0152684293583632,-0.0277882696343238,0.027517331090532,-0.0344163579968224,0.0370689358725699,0.0625125771050285,-0.0556052628602031,0.0139967207262953,0.0409319839905674,0.0901504303597117,0.00186935731312128,0.00854765161369211
"Nr4a2",0.00331599965091789,-0.0168451634889742,-0.0503921108469967,0.0476841952636322,0.0211807375143659,-0.0103664025988195,-0.030745407592958,0.0706285487321504,0.0438196775311491,-0.0313548987711127,-0.06369663774674,-0.0217114890427821,-0.000334313083270826,-0.00797458957221169,0.00788199149463516,0.0921261268339154,0.000626473560358133,-0.0270346008475252,-0.0188131617771669,-0.0378839344790947,-0.0175354221733648,-0.0456343875892409,-0.0258119351193311,-0.0233096736853117,-0.0189896496267929,-0.00742798009787508,0.00676215486610328,-0.022088493795433,-0.0346690782617646,0.0260139886568451,0.0194057533995561,0.0606733142042257,0.0184318101067125,0.0752261395090817,-0.0393009838761493,0.0149783249882237,-0.00831022953848146,-0.0287621160273209,-0.00376651039979074,0.0210902673582065,-0.0124590589931586,0.065749628060287,0.0428193767936733,-0.0366632092337658,-0.0973867895717173,0.0464572894102496,0.0350815240212239,0.0779843273430096,-0.0483259497928052,0.0425152654778567,-0.0244884894524098,0.0192859613611868,-0.0510897118672878,-0.003930462302315,0.0935677155965853,-0.0568011579384918,0.0742788503019367,0.0116836838222464,-0.0165612028007506,-0.0434511701346411,-0.0246269364154907,0.0279483873592488,0.0478751136814854,-0.0447485139436496,0.0157815847870763,-0.00597319115106574,0.0300119062089308,-0.0298678187699306,-0.0704655275460383,-0.0396798045805262,0.0307285383849772,-0.0117999029577137,-0.0587620298850647,-0.00630915275999276,-0.0187938126327921,0.0169647972783681,-0.0572174803362231,-0.00393731639844969,0.0517206581740943,-0.0245791755319335,-0.01149157219819
